7,2,1
19,13,1
26,22,1
27,11,1
29,24,1
31,21,1
34,32,1
35,25,1
39,5,1
42,16,1
45,10,1
47,6,1
50,3,1
51,49,1
52,48,1
53,41,1
55,43,1
57,44,1
58,17,1
59,37,1
60,20,1
61,23,1
62,14,1
64,8,1
67,63,1
69,46,1
72,56,1
74,4,1
75,66,1
76,70,1
78,71,1
80,40,1
81,38,1
82,54,1
83,79,1
84,68,1
85,30,1
86,28,1
87,9,1
88,36,1
89,33,1
90,65,1
91,18,1
93,92,1
94,73,1
95,15,1
96,12,1
98,97,1
99,77,1
100,1,1
19,5,2
21,6,2
22,17,2
31,7,2
33,3,2
36,12,2
38,24,2
41,13,2
43,42,2
49,46,2
50,1,2
51,29,2
53,35,2
54,30,2
55,45,2
56,32,2
58,10,2
61,39,2
62,52,2
64,44,2
65,40,2
69,67,2
70,20,2
71,59,2
72,28,2
73,37,2
74,68,2
75,25,2
76,60,2
77,23,2
79,66,2
80,78,2
81,57,2
82,63,2
83,34,2
84,48,2
85,15,2
86,14,2
87,26,2
89,11,2
91,27,2
92,16,2
93,90,2
94,18,2
95,47,2
96,8,2
97,9,2
98,4,2
99,2,2
100,88,2
9,2,3
15,5,3
17,11,3
23,8,3
25,3,3
29,13,3
33,1,3
34,30,3
35,31,3
37,4,3
39,22,3
41,18,3
42,32,3
43,14,3
45,20,3
46,16,3
49,6,3
51,47,3
52,40,3
54,19,3
56,44,3
58,26,3
62,38,3
63,48,3
64,36,3
67,55,3
68,28,3
69,59,3
71,66,3
72,12,3
73,27,3
74,57,3
76,75,3
79,21,3
80,60,3
82,70,3
83,78,3
85,50,3
86,84,3
87,81,3
88,24,3
89,53,3
90,10,3
91,61,3
92,77,3
93,7,3
96,65,3
97,95,3
99,94,3
100,98,3
11,7,4
17,13,4
19,10,4
22,14,4
23,9,4
25,1,4
27,3,4
32,12,4
34,28,4
35,20,4
37,15,4
42,6,4
46,8,4
47,18,4
48,21,4
49,4,4
51,45,4
52,44,4
54,38,4
56,55,4
57,29,4
59,41,4
60,40,4
61,33,4
65,53,4
66,36,4
68,64,4
69,24,4
70,30,4
71,16,4
72,43,4
74,26,4
75,73,4
76,39,4
77,50,4
78,31,4
79,63,4
81,80,4
82,67,4
86,83,4
89,84,4
90,85,4
92,58,4
93,88,4
94,91,4
95,5,4
96,62,4
98,2,4
99,87,4
100,97,4
13,9,5
15,3,5
21,11,5
23,1,5
26,18,5
29,10,5
31,14,5
32,8,5
35,30,5
38,34,5
39,27,5
41,36,5
42,17,5
43,28,5
44,24,5
48,4,5
49,40,5
50,7,5
52,45,5
55,51,5
56,20,5
57,25,5
58,54,5
59,5,5
61,37,5
62,60,5
67,66,5
68,47,5
70,65,5
74,63,5
75,64,5
76,72,5
77,69,5
81,19,5
82,53,5
83,33,5
84,16,5
85,71,5
87,80,5
88,12,5
89,22,5
90,73,5
92,78,5
93,46,5
94,79,5
95,91,5
97,86,5
98,6,5
99,96,5
100,2,5
7,6,6
11,1,6
13,5,6
14,4,6
17,15,6
18,10,6
22,19,6
25,23,6
28,16,6
33,2,6
34,29,6
37,26,6
41,40,6
45,30,6
46,24,6
47,12,6
50,38,6
55,35,6
57,43,6
58,39,6
61,56,6
64,49,6
65,27,6
67,32,6
68,59,6
69,31,6
70,60,6
71,63,6
72,51,6
73,54,6
76,48,6
78,66,6
79,42,6
80,75,6
81,52,6
82,36,6
83,77,6
84,62,6
85,53,6
87,44,6
88,86,6
90,20,6
91,9,6
92,8,6
94,89,6
95,21,6
96,74,6
97,3,6
99,98,6
100,93,6
9,3,7
18,12,7
19,15,7
23,16,7
26,14,7
35,28,7
37,27,7
38,10,7
43,7,7
44,36,7
48,8,7
49,47,7
50,2,7
52,51,7
53,45,7
54,46,7
56,25,7
58,42,7
60,41,7
62,57,7
63,11,7
64,55,7
65,5,7
66,34,7
68,32,7
70,67,7
71,29,7
72,40,7
75,39,7
76,24,7
77,59,7
78,22,7
80,20,7
81,69,7
82,61,7
83,17,7
85,79,7
86,31,7
87,13,7
88,74,7
90,30,7
91,73,7
93,21,7
94,6,7
95,92,7
96,4,7
97,33,7
98,84,7
99,1,7
100,89,7
5,2,8
7,4,8
9,1,8
21,16,8
22,11,8
27,19,8
29,26,8
30,20,8
31,13,8
36,28,8
40,34,8
53,47,8
55,25,8
57,15,8
59,23,8
61,17,8
63,37,8
64,38,8
65,35,8
67,33,8
68,54,8
69,62,8
70,66,8
71,58,8
72,49,8
73,8,8
74,52,8
75,50,8
76,56,8
77,46,8
78,44,8
79,60,8
82,18,8
83,51,8
84,32,8
85,45,8
86,42,8
87,39,8
88,43,8
89,48,8
91,41,8
92,24,8
93,14,8
94,12,8
95,10,8
96,90,8
97,6,8
98,80,8
99,3,8
100,81,8
