7,4,1
17,13,1
27,6,1
31,14,1
33,2,1
46,16,1
49,39,1
51,47,1
55,35,1
56,32,1
57,29,1
58,52,1
59,23,1
61,41,1
67,66,1
69,62,1
70,50,1
73,71,1
75,3,1
79,5,1
80,40,1
81,38,1
83,68,1
87,78,1
89,74,1
91,18,1
93,42,1
95,30,1
96,8,1
97,12,1
101,90,1
102,98,1
104,99,1
105,100,1
106,82,1
107,65,1
108,92,1
112,64,1
113,37,1
114,86,1
115,85,1
116,20,1
121,45,1
122,34,1
125,25,1
126,22,1
127,19,1
128,88,1
130,10,1
132,124,1
134,123,1
136,131,1
137,63,1
138,77,1
139,44,1
140,60,1
141,36,1
142,133,1
143,28,1
144,119,1
145,111,1
147,53,1
150,149,1
152,48,1
153,94,1
155,110,1
156,109,1
157,43,1
158,129,1
160,120,1
161,159,1
162,76,1
164,72,1
165,148,1
166,146,1
168,151,1
169,167,1
170,103,1
171,118,1
172,84,1
174,117,1
176,135,1
179,21,1
182,54,1
183,181,1
185,15,1
186,178,1
187,26,1
188,24,1
189,11,1
190,177,1
191,163,1
192,180,1
193,184,1
194,173,1
196,195,1
197,9,1
198,175,1
199,154,1
200,1,1
9,2,2
18,6,2
19,11,2
27,7,2
29,23,2
35,21,2
38,10,2
41,31,2
42,32,2
45,15,2
53,17,2
55,50,2
61,51,2
63,33,2
65,5,2
66,37,2
72,56,2
74,30,2
77,46,2
78,54,2
79,47,2
81,75,2
82,26,2
83,34,2
86,28,2
89,22,2
93,14,2
95,20,2
98,12,2
100,73,2
101,99,2
102,90,2
103,91,2
105,59,2
106,94,2
109,80,2
110,70,2
111,67,2
113,87,2
114,58,2
115,25,2
116,52,2
117,49,2
119,43,2
122,120,2
123,108,2
124,76,2
127,85,2
129,71,2
131,69,2
132,68,2
133,1,2
134,64,2
135,60,2
136,128,2
138,48,2
143,142,2
144,112,2
145,126,2
146,16,2
148,139,2
149,104,2
150,3,2
152,107,2
154,92,2
156,88,2
157,153,2
158,84,2
160,97,2
161,39,2
162,141,2
163,151,2
164,130,2
165,125,2
166,147,2
167,137,2
168,96,2
169,62,2
172,159,2
173,118,2
174,155,2
176,57,2
178,44,2
180,40,2
182,171,2
183,170,2
184,121,2
186,185,2
187,13,2
188,36,2
189,177,2
191,179,2
192,24,2
193,181,2
194,140,2
195,175,2
196,8,2
198,4,2
199,197,2
200,190,2
13,2,3
17,9,3
19,10,3
21,1,3
23,7,3
31,11,3
35,5,3
41,26,3
47,36,3
49,4,3
51,39,3
53,29,3
54,22,3
58,20,3
61,34,3
62,42,3
63,43,3
65,15,3
67,64,3
69,55,3
71,14,3
72,24,3
73,16,3
74,52,3
75,25,3
76,68,3
78,44,3
81,33,3
84,32,3
87,86,3
92,48,3
93,28,3
94,77,3
97,18,3
99,83,3
100,3,3
104,88,3
106,70,3
108,60,3
109,105,3
111,45,3
113,110,3
114,101,3
115,102,3
116,79,3
117,59,3
118,37,3
119,95,3
120,40,3
126,123,3
128,112,3
134,66,3
136,98,3
137,135,3
138,131,3
139,27,3
140,107,3
141,122,3
143,57,3
144,56,3
147,12,3
148,8,3
150,132,3
151,89,3
152,96,3
153,82,3
155,90,3
156,121,3
157,154,3
158,85,3
159,130,3
160,80,3
161,129,3
162,127,3
164,133,3
166,125,3
168,91,3
169,146,3
172,163,3
173,142,3
174,165,3
175,50,3
176,145,3
177,46,3
179,124,3
180,178,3
181,38,3
185,30,3
186,182,3
188,103,3
189,184,3
191,167,3
192,183,3
193,149,3
194,190,3
196,171,3
197,6,3
198,187,3
199,170,3
200,195,3
7,5,4
18,2,4
21,11,4
23,9,4
25,3,4
31,28,4
35,15,4
37,30,4
43,13,4
45,20,4
49,12,4
52,44,4
53,41,4
54,38,4
57,1,4
58,26,4
61,17,4
62,14,4
64,16,4
67,65,4
69,27,4
70,40,4
75,50,4
77,33,4
82,36,4
85,60,4
86,56,4
88,72,4
92,39,4
96,24,4
97,91,4
99,80,4
100,93,4
102,94,4
107,79,4
108,76,4
109,73,4
110,104,4
111,83,4
114,59,4
115,55,4
116,84,4
117,90,4
118,46,4
120,98,4
122,112,4
126,74,4
127,89,4
128,63,4
129,34,4
130,125,4
131,71,4
132,95,4
133,68,4
136,121,4
138,124,4
139,87,4
145,137,4
146,144,4
147,106,4
148,113,4
149,4,4
150,81,4
152,143,4
153,47,4
154,134,4
155,135,4
157,103,4
158,42,4
159,123,4
161,151,4
162,105,4
163,19,4
164,78,4
166,160,4
167,66,4
168,119,4
170,156,4
171,29,4
173,141,4
176,48,4
178,101,4
180,51,4
182,174,4
184,32,4
185,181,4
186,177,4
187,179,4
188,142,4
189,22,4
190,165,4
191,175,4
192,8,4
193,169,4
194,6,4
195,10,4
196,172,4
197,183,4
