12,9,1
17,14,1
18,15,1
19,3,1
28,5,1
30,25,1
31,27,1
34,1,1
39,37,1
43,4,1
44,11,1
46,2,1
51,45,1
52,48,1
53,20,1
54,7,1
55,24,1
56,32,1
57,50,1
59,35,1
61,58,1
62,41,1
63,26,1
65,23,1
67,49,1
69,47,1
72,36,1
73,22,1
74,38,1
76,6,1
77,75,1
78,13,1
79,16,1
80,29,1
81,66,1
83,40,1
84,33,1
85,8,1
86,70,1
89,88,1
90,71,1
91,64,1
92,21,1
93,87,1
94,60,1
96,10,1
97,68,1
98,95,1
99,82,1
100,42,1
15,5,2
22,14,2
23,18,2
24,16,2
28,19,2
29,1,2
31,12,2
34,26,2
39,8,2
41,32,2
44,37,2
47,42,2
48,45,2
50,11,2
51,30,2
53,21,2
55,36,2
58,3,2
61,33,2
62,40,2
63,54,2
65,56,2
66,10,2
67,27,2
68,20,2
69,2,2
70,59,2
71,35,2
73,46,2
74,13,2
76,43,2
77,17,2
78,49,2
81,4,2
82,60,2
83,57,2
85,52,2
86,7,2
87,9,2
88,84,2
89,72,2
90,64,2
91,75,2
93,25,2
94,92,2
96,38,2
97,95,2
98,79,2
99,80,2
100,6,2
20,14,3
23,17,3
24,4,3
25,5,3
27,21,3
30,1,3
32,29,3
34,16,3
36,31,3
37,3,3
40,26,3
41,19,3
42,2,3
43,11,3
47,13,3
49,45,3
50,33,3
53,15,3
54,18,3
57,35,3
60,59,3
62,46,3
63,38,3
64,56,3
65,10,3
68,48,3
69,22,3
72,44,3
73,58,3
74,9,3
75,52,3
76,39,3
77,67,3
78,70,3
80,79,3
81,55,3
82,71,3
85,28,3
87,8,3
88,83,3
89,86,3
90,7,3
92,84,3
93,61,3
94,12,3
95,6,3
96,51,3
98,66,3
99,91,3
100,97,3
13,9,4
16,5,4
20,15,4
21,1,4
25,2,4
31,10,4
37,32,4
40,3,4
42,8,4
43,38,4
46,18,4
48,26,4
49,33,4
50,14,4
51,23,4
52,39,4
53,36,4
55,27,4
56,24,4
57,19,4
58,4,4
61,7,4
64,29,4
65,35,4
66,30,4
67,60,4
68,63,4
70,45,4
71,41,4
73,44,4
76,75,4
77,47,4
78,17,4
80,6,4
81,74,4
82,34,4
83,12,4
84,69,4
86,59,4
87,79,4
88,54,4
89,11,4
90,72,4
91,28,4
93,85,4
95,22,4
96,94,4
98,62,4
99,97,4
100,92,4
4,3,5
11,2,5
19,5,5
21,18,5
22,17,5
27,8,5
28,14,5
29,7,5
30,12,5
31,15,5
35,20,5
36,23,5
38,25,5
41,24,5
45,44,5
47,33,5
48,42,5
50,16,5
52,34,5
54,10,5
56,37,5
59,40,5
61,26,5
62,49,5
63,58,5
64,53,5
65,32,5
67,46,5
68,55,5
70,43,5
72,1,5
75,66,5
76,69,5
77,39,5
78,51,5
79,6,5
80,71,5
82,73,5
84,9,5
85,81,5
88,13,5
89,57,5
91,90,5
92,60,5
95,94,5
96,87,5
97,93,5
98,86,5
99,83,5
100,74,5
16,6,6
17,15,6
18,13,6
19,12,6
23,14,6
28,4,6
29,3,6
31,22,6
34,20,6
36,8,6
38,24,6
45,40,6
46,11,6
47,5,6
54,25,6
55,9,6
56,35,6
57,7,6
58,26,6
59,27,6
60,42,6
61,52,6
62,51,6
63,21,6
64,48,6
65,53,6
66,32,6
68,33,6
70,39,6
73,2,6
74,30,6
75,10,6
77,43,6
79,1,6
80,44,6
82,81,6
83,71,6
85,67,6
86,78,6
87,50,6
90,89,6
91,69,6
92,49,6
93,37,6
94,84,6
95,88,6
97,76,6
98,96,6
99,41,6
100,72,6
15,2,7
16,8,7
18,14,7
21,10,7
23,20,7
25,7,7
30,4,7
34,27,7
35,29,7
36,28,7
37,26,7
38,19,7
39,3,7
45,13,7
47,41,7
49,44,7
51,17,7
54,6,7
55,48,7
58,57,7
60,33,7
61,53,7
64,62,7
65,52,7
66,24,7
68,42,7
69,40,7
70,63,7
72,46,7
74,5,7
75,22,7
79,76,7
80,11,7
81,56,7
82,78,7
83,32,7
84,59,7
86,73,7
87,43,7
88,31,7
90,67,7
91,1,7
92,9,7
93,77,7
95,85,7
96,50,7
97,94,7
98,89,7
99,12,7
100,71,7
4,2,8
9,6,8
17,1,8
18,8,8
22,5,8
39,12,8
40,38,8
42,7,8
43,32,8
44,10,8
45,19,8
46,35,8
48,36,8
49,25,8
51,50,8
52,29,8
57,53,8
58,20,8
59,23,8
60,14,8
64,21,8
66,54,8
67,34,8
68,61,8
69,65,8
72,26,8
73,27,8
75,31,8
76,13,8
77,16,8
78,41,8
80,3,8
81,33,8
82,11,8
83,15,8
84,79,8
85,56,8
87,74,8
88,70,8
89,24,8
90,62,8
91,55,8
92,63,8
93,47,8
94,30,8
95,86,8
96,37,8
98,97,8
99,71,8
100,28,8
