2,1,10
3,2,10
3,2,10
4,1,10
4,3,10
4,1,10
5,2,10
5,3,10
5,3,10
6,5,10
6,2,10
6,3,10
7,2,10
7,4,10
7,3,10
8,4,10
8,5,10
8,6,10
9,1,10
9,8,10
9,4,10
10,8,10
10,5,10
10,2,10
11,9,10
11,2,10
11,3,10
12,1,10
12,7,10
12,2,10
13,7,10
13,2,10
13,7,10
14,1,10
14,8,10
14,6,10
15,3,10
15,10,10
15,5,10
16,14,10
16,8,10
16,9,10
17,1,10
17,2,10
17,7,10
18,7,10
18,7,10
18,16,10
19,6,10
19,18,10
19,8,10
20,15,10
20,2,10
20,4,10
21,13,10
21,1,10
21,3,10
22,10,10
22,15,10
22,9,10
23,1,10
23,15,10
23,4,10
24,3,10
24,5,10
24,19,10
25,6,10
25,3,10
25,16,10
26,15,10
26,21,10
26,23,10
