2,1,10
3,2,10
3,2,10
4,3,10
4,2,10
4,3,10
5,1,10
5,3,10
5,1,10
6,4,10
6,3,10
6,3,10
7,3,10
7,2,10
7,2,10
8,3,10
8,3,10
8,7,10
9,6,10
9,1,10
9,5,10
10,1,10
10,3,10
10,7,10
11,7,10
11,2,10
11,2,10
12,10,10
12,9,10
12,9,10
13,9,10
13,2,10
13,10,10
14,8,10
14,10,10
14,10,10
15,7,10
15,5,10
15,2,10
16,5,10
16,6,10
16,8,10
17,14,10
17,15,10
17,1,10
18,13,10
18,15,10
18,8,10
19,5,10
19,3,10
19,12,10
20,14,10
20,3,10
20,15,10
21,1,10
21,10,10
21,18,10
22,14,10
22,5,10
22,17,10
23,17,10
23,14,10
23,7,10
24,1,10
24,8,10
24,4,10
25,5,10
25,2,10
25,7,10
26,2,10
26,1,10
26,7,10
27,21,10
27,8,10
27,6,10
28,19,10
28,5,10
28,14,10
29,3,10
29,7,10
29,1,10
30,25,10
30,1,10
30,12,10
31,10,10
31,12,10
31,27,10
32,29,10
32,21,10
32,30,10
33,26,10
33,13,10
33,3,10
34,26,10
34,27,10
34,1,10
35,20,10
35,29,10
35,22,10
36,8,10
36,28,10
36,23,10
37,26,10
37,32,10
37,3,10
38,25,10
38,19,10
38,24,10
39,12,10
39,3,10
39,8,10
40,5,10
40,3,10
40,26,10
41,6,10
41,19,10
41,32,10
42,8,10
42,7,10
42,2,10
43,32,10
43,11,10
43,38,10
44,10,10
44,2,10
44,11,10
45,19,10
45,40,10
45,13,10
46,11,10
46,2,10
46,35,10
47,33,10
47,5,10
47,13,10
48,42,10
48,26,10
48,45,10
49,33,10
49,45,10
49,44,10
50,11,10
50,14,10
50,33,10
51,45,10
51,30,10
51,23,10
52,48,10
52,29,10
52,34,10
53,21,10
53,20,10
53,21,10
54,7,10
54,10,10
54,6,10
55,27,10
55,24,10
55,9,10
56,32,10
56,24,10
56,35,10
57,19,10
57,35,10
57,7,10
58,26,10
58,4,10
58,3,10
59,23,10
59,35,10
59,27,10
60,1,10
60,14,10
60,33,10
61,33,10
61,26,10
61,7,10
62,40,10
62,41,10
62,33,10
63,21,10
63,26,10
63,38,10
64,21,10
64,1,10
64,29,10
65,35,10
65,32,10
65,10,10
66,32,10
66,10,10
66,30,10
67,49,10
67,6,10
67,27,10
68,33,10
68,42,10
68,20,10
69,47,10
69,2,10
69,22,10
70,63,10
70,39,10
70,59,10
71,35,10
71,5,10
71,41,10
72,26,10
72,1,10
72,44,10
73,46,10
73,2,10
73,22,10
74,9,10
74,13,10
74,5,10
75,10,10
75,31,10
75,22,10
76,39,10
76,13,10
76,6,10
77,16,10
77,43,10
77,17,10
78,13,10
78,17,10
78,51,10
79,6,10
79,16,10
79,1,10
80,11,10
80,6,10
80,3,10
81,66,10
81,33,10
81,4,10
82,34,10
82,71,10
82,11,10
83,12,10
83,32,10
83,15,10
84,33,10
84,79,10
84,9,10
85,28,10
85,56,10
85,8,10
86,7,10
86,70,10
86,73,10
87,74,10
87,9,10
87,8,10
88,70,10
88,13,10
88,31,10
89,86,10
89,86,10
89,24,10
90,62,10
90,7,10
90,6,10
91,28,10
91,1,10
91,28,10
92,9,10
92,21,10
92,49,10
93,77,10
93,37,10
93,61,10
94,12,10
94,5,10
94,30,10
95,1,10
95,22,10
95,6,10
96,37,10
96,10,10
96,51,10
97,95,10
97,1,10
97,76,10
98,97,10
98,62,10
98,66,10
99,12,10
99,2,10
99,41,10
100,71,10
100,28,10
100,6,10
