2,1,8
3,1,-10
3,2,50
4,1,-1
4,2,0
4,3,7
5,1,8
5,2,6
5,3,5
5,4,8
6,1,50
6,2,-5
6,3,5
6,4,-1
6,5,6
7,1,-1
7,2,-4
7,3,4
7,4,-10
7,5,50
7,6,50
8,1,1
8,2,4
8,3,-5
8,4,-6
8,5,8
8,6,5
8,7,-2
9,1,-7
9,2,-2
9,3,7
9,4,-9
9,5,10
9,6,9
9,7,1
9,8,0
10,1,50
10,2,7
10,3,-3
10,4,-3
10,5,4
10,6,50
10,7,6
10,8,5
10,9,3
11,1,9
11,2,-7
11,3,6
11,4,8
11,5,-6
11,6,10
11,7,-3
11,8,50
11,9,5
11,10,-7
12,1,-7
12,2,-5
12,3,0
12,4,-7
12,5,50
12,6,4
12,7,-10
12,8,1
12,9,-9
12,10,9
12,11,-3
13,1,-9
13,2,-4
13,3,5
13,4,-8
13,5,-5
13,6,6
13,7,7
13,8,-1
13,9,10
13,10,-1
13,11,1
13,12,5
14,1,7
14,2,-6
14,3,-1
14,4,9
14,5,5
14,6,5
14,7,4
14,8,50
14,9,-9
14,10,9
14,11,50
14,12,50
14,13,2
15,1,6
15,2,3
15,3,6
15,4,-1
15,5,-9
15,6,-4
15,7,-1
15,8,-7
15,9,2
15,10,-5
15,11,8
15,12,4
15,13,50
15,14,-9
16,1,5
16,2,-4
16,3,-1
16,4,4
16,5,-1
16,6,8
16,7,50
16,8,-10
16,9,10
16,10,9
16,11,9
16,12,1
16,13,50
16,14,-1
16,15,10
17,1,-1
17,2,-5
17,3,5
17,4,50
17,5,1
17,6,4
17,7,1
17,8,6
17,9,-2
17,10,-8
17,11,0
17,12,-2
17,13,3
17,14,3
17,15,5
17,16,3
18,1,3
18,2,2
18,3,-4
18,4,0
18,5,-9
18,6,5
18,7,50
18,8,-9
18,9,8
18,10,1
18,11,6
18,12,-7
18,13,-7
18,14,3
18,15,2
18,16,2
18,17,3
19,1,8
19,2,-9
19,3,3
19,4,2
19,5,-5
19,6,-2
19,7,-10
19,8,4
19,9,-1
19,10,-7
19,11,4
19,12,-3
19,13,4
19,14,9
19,15,5
19,16,6
19,17,10
19,18,8
20,1,-5
20,2,0
20,3,0
20,4,-3
20,5,-3
20,6,-3
20,7,-2
20,8,8
20,9,-3
20,10,50
20,11,10
20,12,-1
20,13,8
20,14,-3
20,15,-1
20,16,1
20,17,-5
20,18,-4
20,19,4
21,1,1
21,2,5
21,3,1
21,4,50
21,5,-2
21,6,-1
21,7,6
21,8,-3
21,9,-1
21,10,50
21,11,2
21,12,1
21,13,4
21,14,-2
21,15,10
21,16,1
21,17,3
21,18,50
21,19,-6
21,20,-8
22,1,5
22,2,-8
22,3,2
22,4,-1
22,5,-1
22,6,2
22,7,-6
22,8,2
22,9,-4
22,10,-6
22,11,5
22,12,7
22,13,-6
22,14,0
22,15,-1
22,16,50
22,17,50
22,18,6
22,19,50
22,20,0
22,21,6
23,1,-6
23,2,3
23,3,2
23,4,-7
23,5,-2
23,6,6
23,7,-4
23,8,-4
23,9,8
23,10,-3
23,11,-10
23,12,7
23,13,-9
23,14,50
23,15,-5
23,16,-9
23,17,7
23,18,-5
23,19,10
23,20,4
23,21,-9
23,22,6
24,1,50
24,2,-6
24,3,7
24,4,-9
24,5,50
24,6,-9
24,7,2
24,8,4
24,9,10
24,10,1
24,11,6
24,12,-7
24,13,-2
24,14,3
24,15,-4
24,16,8
24,17,50
24,18,3
24,19,-7
24,20,10
24,21,-5
24,22,-9
24,23,3
25,1,4
25,2,0
25,3,-2
25,4,-3
25,5,-10
25,6,9
25,7,6
25,8,1
25,9,50
25,10,50
25,11,-8
25,12,-10
25,13,50
25,14,50
25,15,-5
25,16,50
25,17,0
25,18,-8
25,19,-1
25,20,4
25,21,-4
25,22,-10
25,23,50
25,24,-1
26,1,-9
26,2,-5
26,3,5
26,4,-1
26,5,50
26,6,3
26,7,-4
26,8,-2
26,9,-3
26,10,-8
26,11,50
26,12,-7
26,13,4
26,14,-9
26,15,-1
26,16,2
26,17,50
26,18,50
26,19,1
26,20,1
26,21,4
26,22,50
26,23,3
26,24,-10
26,25,-9
27,1,5
27,2,50
27,3,4
27,4,6
27,5,-10
27,6,-1
27,7,-9
27,8,50
27,9,-3
27,10,-9
27,11,50
27,12,50
27,13,50
27,14,50
27,15,4
27,16,-10
27,17,6
27,18,50
27,19,-9
27,20,-9
27,21,-10
27,22,-10
27,23,1
27,24,-5
27,25,1
27,26,3
28,1,10
28,2,-4
28,3,8
28,4,5
28,5,10
28,6,-2
28,7,9
28,8,-1
28,9,0
28,10,1
28,11,-4
28,12,50
28,13,5
28,14,-3
28,15,-1
28,16,0
28,17,-8
28,18,10
28,19,6
28,20,6
28,21,-5
28,22,8
28,23,1
28,24,-8
28,25,8
28,26,7
28,27,-7
29,1,-6
29,2,-3
29,3,7
29,4,-1
29,5,5
29,6,-8
29,7,-2
29,8,-7
29,9,-1
29,10,50
29,11,-3
29,12,8
29,13,-2
29,14,-9
29,15,-8
29,16,-7
29,17,0
29,18,-9
29,19,-5
29,20,-5
29,21,-1
29,22,8
29,23,50
29,24,50
29,25,7
29,26,-9
29,27,-3
29,28,50
30,1,-10
30,2,0
30,3,50
30,4,8
30,5,3
30,6,50
30,7,10
30,8,1
30,9,50
30,10,5
30,11,50
30,12,-5
30,13,-4
30,14,-10
30,15,3
30,16,9
30,17,6
30,18,7
30,19,9
30,20,-2
30,21,-4
30,22,-1
30,23,-3
30,24,0
30,25,6
30,26,-7
30,27,4
30,28,4
30,29,-9
31,1,50
31,2,-2
31,3,-7
31,4,-5
31,5,3
31,6,3
31,7,7
31,8,7
31,9,0
31,10,10
31,11,-4
31,12,-2
31,13,-9
31,14,3
31,15,8
31,16,50
31,17,10
31,18,-1
31,19,3
31,20,-7
31,21,-10
31,22,-10
31,23,50
31,24,-7
31,25,-1
31,26,8
31,27,10
31,28,-1
31,29,3
31,30,10
32,1,10
32,2,-9
32,3,2
32,4,5
32,5,-5
32,6,50
32,7,-7
32,8,-5
32,9,2
32,10,-2
32,11,50
32,12,-1
32,13,-10
32,14,8
32,15,0
32,16,-9
32,17,0
32,18,-9
32,19,50
32,20,8
32,21,10
32,22,5
32,23,8
32,24,-5
32,25,-8
32,26,-2
32,27,50
32,28,-2
32,29,6
32,30,8
32,31,-8
33,1,-3
33,2,2
33,3,-10
33,4,0
33,5,-2
33,6,8
33,7,50
33,8,3
33,9,-6
33,10,50
33,11,4
33,12,50
33,13,-4
33,14,1
33,15,2
33,16,1
33,17,-6
33,18,-8
33,19,2
33,20,-2
33,21,-8
33,22,9
33,23,-1
33,24,-5
33,25,-1
33,26,50
33,27,50
33,28,-4
33,29,-4
33,30,9
33,31,8
33,32,9
34,1,4
34,2,-8
34,3,50
34,4,-8
34,5,-1
34,6,-2
34,7,2
34,8,50
34,9,4
34,10,-9
34,11,-5
34,12,9
34,13,9
34,14,-4
34,15,-10
34,16,8
34,17,50
34,18,9
34,19,4
34,20,2
34,21,-2
34,22,5
34,23,-8
34,24,3
34,25,-10
34,26,-1
34,27,-1
34,28,0
34,29,-2
34,30,7
34,31,0
34,32,-3
34,33,0
35,1,-3
35,2,-8
35,3,-9
35,4,5
35,5,-4
35,6,8
35,7,-1
35,8,7
35,9,10
35,10,8
35,11,-4
35,12,2
35,13,-7
35,14,1
35,15,2
35,16,-8
35,17,-2
35,18,5
35,19,-5
35,20,50
35,21,3
35,22,7
35,23,-8
35,24,4
35,25,10
35,26,50
35,27,2
35,28,-6
35,29,-10
35,30,-8
35,31,2
35,32,-1
35,33,-1
35,34,7
36,1,50
36,2,9
36,3,-3
36,4,-8
36,5,50
36,6,7
36,7,-5
36,8,0
36,9,2
36,10,6
36,11,-2
36,12,-7
36,13,10
36,14,-9
36,15,-3
36,16,-5
36,17,-2
