2,1,5
3,1,8
3,2,6
4,1,5
4,2,-9
4,3,50
5,1,-7
5,2,50
5,3,-3
5,4,0
6,1,9
6,2,0
6,3,-10
6,4,2
6,5,4
7,1,-4
7,2,-4
7,3,-1
7,4,8
7,5,-5
7,6,9
8,1,50
8,2,-7
8,3,3
8,4,10
8,5,7
8,6,7
8,7,-4
9,1,8
9,2,9
9,3,5
9,4,50
9,5,-1
9,6,-1
9,7,-10
9,8,-9
10,1,5
10,2,-1
10,3,1
10,4,3
10,5,8
10,6,9
10,7,50
10,8,-8
10,9,2
11,1,50
11,2,8
11,3,-9
11,4,3
11,5,7
11,6,2
11,7,4
11,8,5
11,9,1
11,10,50
12,1,-6
12,2,-2
12,3,-1
12,4,4
12,5,-9
12,6,4
12,7,-10
12,8,8
12,9,-8
12,10,9
12,11,2
13,1,-4
13,2,-8
13,3,50
13,4,7
13,5,-4
13,6,-1
13,7,5
13,8,2
13,9,-8
13,10,-7
13,11,-7
13,12,6
14,1,10
14,2,2
14,3,8
14,4,-10
14,5,4
14,6,9
14,7,8
14,8,9
14,9,-9
14,10,50
14,11,-9
14,12,6
14,13,-10
15,1,10
15,2,1
15,3,2
15,4,50
15,5,2
15,6,-2
15,7,50
15,8,3
15,9,50
15,10,4
15,11,-9
15,12,-2
15,13,50
15,14,-5
16,1,-6
16,2,6
16,3,-5
16,4,8
16,5,-6
16,6,9
16,7,-9
16,8,2
16,9,9
16,10,7
16,11,8
16,12,0
16,13,0
16,14,8
16,15,4
17,1,-2
17,2,1
17,3,-8
17,4,8
17,5,2
17,6,2
17,7,3
17,8,7
17,9,0
17,10,50
17,11,0
17,12,-4
17,13,-3
17,14,50
17,15,6
17,16,50
18,1,10
18,2,1
18,3,50
18,4,-3
18,5,-10
18,6,-2
18,7,50
18,8,-6
18,9,4
18,10,-10
18,11,1
18,12,10
18,13,-5
18,14,-6
18,15,50
18,16,8
18,17,-7
19,1,9
19,2,-2
19,3,50
19,4,-10
19,5,6
19,6,50
19,7,50
19,8,50
19,9,10
19,10,5
19,11,-10
19,12,2
19,13,4
19,14,-3
19,15,-5
19,16,50
19,17,-2
19,18,10
20,1,1
20,2,-7
20,3,-5
20,4,50
20,5,9
20,6,2
20,7,50
20,8,7
20,9,-10
20,10,50
20,11,6
20,12,-2
20,13,0
20,14,50
20,15,50
20,16,-9
20,17,6
20,18,50
20,19,50
21,1,-10
21,2,0
21,3,9
21,4,0
21,5,9
21,6,8
21,7,4
21,8,5
21,9,9
21,10,50
21,11,50
21,12,1
21,13,-10
21,14,7
21,15,10
21,16,-1
21,17,7
21,18,-2
21,19,-6
21,20,6
22,1,3
22,2,-4
22,3,4
22,4,7
22,5,2
22,6,9
22,7,8
22,8,0
22,9,6
22,10,8
22,11,-4
22,12,-7
22,13,-4
22,14,10
22,15,1
22,16,-9
22,17,50
22,18,-2
22,19,8
22,20,0
22,21,-3
23,1,-1
23,2,5
23,3,10
23,4,3
23,5,3
23,6,3
23,7,8
23,8,50
23,9,-9
23,10,50
23,11,-3
23,12,50
23,13,50
23,14,50
23,15,50
23,16,50
23,17,-4
23,18,0
23,19,50
23,20,-7
23,21,-1
23,22,-10
24,1,2
24,2,-6
24,3,-4
24,4,50
24,5,1
24,6,7
24,7,10
24,8,50
24,9,-6
24,10,-10
24,11,4
24,12,-5
24,13,10
24,14,0
24,15,2
24,16,-1
24,17,-3
24,18,7
24,19,9
24,20,0
24,21,6
24,22,0
24,23,50
25,1,4
25,2,-9
25,3,9
25,4,-2
25,5,-9
25,6,8
25,7,-10
25,8,50
25,9,-9
25,10,-8
25,11,-9
25,12,4
25,13,6
25,14,-4
25,15,-7
25,16,1
25,17,9
25,18,-3
25,19,50
25,20,4
25,21,0
25,22,6
25,23,-3
25,24,-3
26,1,50
26,2,7
26,3,-9
26,4,-7
26,5,0
26,6,0
26,7,-2
26,8,10
26,9,-6
26,10,6
26,11,-9
26,12,50
26,13,-6
26,14,-7
26,15,-9
26,16,10
26,17,50
26,18,-9
26,19,50
26,20,-10
26,21,8
26,22,50
26,23,0
26,24,8
26,25,4
27,1,7
27,2,10
27,3,2
27,4,7
27,5,6
27,6,7
27,7,6
27,8,50
27,9,-6
27,10,50
27,11,50
27,12,50
27,13,6
27,14,6
27,15,-1
27,16,-4
27,17,-7
27,18,10
27,19,3
27,20,50
27,21,5
27,22,6
27,23,8
27,24,50
27,25,-4
27,26,50
28,1,4
28,2,9
28,3,-5
28,4,8
28,5,50
28,6,4
28,7,50
28,8,9
28,9,-7
28,10,0
28,11,-2
28,12,3
28,13,-8
28,14,-10
28,15,-6
28,16,3
28,17,2
28,18,10
28,19,-9
28,20,-10
28,21,9
28,22,-10
28,23,-7
28,24,0
28,25,-7
28,26,-5
28,27,7
29,1,-6
29,2,9
29,3,-4
29,4,50
29,5,-8
29,6,6
29,7,0
29,8,3
29,9,50
29,10,-4
29,11,5
29,12,-1
29,13,-9
29,14,-2
29,15,-10
29,16,2
29,17,-8
29,18,-3
29,19,3
29,20,50
29,21,50
29,22,1
29,23,-8
29,24,-7
29,25,-5
29,26,-10
29,27,-1
29,28,4
30,1,6
30,2,-9
30,3,9
30,4,-3
30,5,6
30,6,1
30,7,6
30,8,-7
30,9,50
30,10,7
30,11,9
30,12,-2
30,13,-1
30,14,-9
30,15,3
30,16,-6
30,17,6
30,18,9
30,19,-6
30,20,3
30,21,-10
30,22,4
30,23,-2
30,24,6
30,25,-9
30,26,2
30,27,7
30,28,8
30,29,50
31,1,-7
31,2,6
31,3,50
31,4,-10
31,5,10
31,6,-8
31,7,4
31,8,-3
31,9,1
31,10,3
31,11,-2
31,12,10
31,13,8
31,14,-6
31,15,50
31,16,4
31,17,-5
31,18,9
31,19,8
31,20,5
31,21,-5
31,22,10
31,23,-3
31,24,-8
31,25,8
31,26,5
31,27,7
31,28,-7
31,29,0
31,30,-9
32,1,-3
32,2,50
32,3,2
32,4,-5
32,5,-10
32,6,50
32,7,-5
32,8,0
32,9,6
32,10,-10
32,11,4
32,12,-9
32,13,-8
32,14,4
32,15,-10
32,16,-6
32,17,10
32,18,1
32,19,50
32,20,-2
32,21,7
32,22,-10
32,23,-1
32,24,8
32,25,50
32,26,-5
32,27,50
32,28,10
32,29,-4
32,30,6
32,31,8
33,1,0
33,2,-5
33,3,-2
33,4,3
33,5,4
33,6,-5
33,7,-2
33,8,-9
33,9,-5
33,10,7
33,11,50
33,12,6
33,13,-10
33,14,50
33,15,-1
33,16,-2
33,17,-6
33,18,10
33,19,-1
33,20,7
33,21,4
33,22,10
33,23,-7
33,24,0
33,25,1
33,26,-4
33,27,10
33,28,6
33,29,-7
33,30,9
33,31,4
33,32,-9
34,1,-4
34,2,0
34,3,50
34,4,2
34,5,-4
34,6,50
34,7,7
34,8,-7
34,9,4
34,10,4
34,11,10
34,12,10
34,13,6
34,14,-1
34,15,0
34,16,-3
34,17,-8
34,18,9
34,19,-8
34,20,-6
34,21,1
34,22,50
34,23,-4
34,24,7
34,25,-3
34,26,-5
34,27,3
34,28,50
34,29,-3
34,30,50
34,31,1
34,32,-8
34,33,5
35,1,10
35,2,8
35,3,-1
35,4,50
35,5,10
35,6,-8
35,7,6
35,8,-9
35,9,5
35,10,-1
35,11,3
35,12,7
35,13,-8
35,14,4
35,15,10
35,16,-6
35,17,7
35,18,9
35,19,50
35,20,0
35,21,-10
35,22,8
35,23,9
35,24,5
35,25,9
35,26,-6
35,27,5
35,28,-8
35,29,-9
35,30,3
35,31,50
35,32,8
35,33,50
35,34,50
36,1,4
36,2,9
36,3,5
36,4,-6
36,5,50
36,6,5
36,7,4
36,8,7
36,9,50
36,10,8
36,11,-10
36,12,50
36,13,50
36,14,-7
36,15,9
36,16,-8
36,17,-3
36,18,8
36,19,-9
36,20,-9
36,21,9
36,22,4
36,23,7
36,24,50
36,25,5
36,26,-8
36,27,4
36,28,-2
36,29,-8
36,30,-2
36,31,1
36,32,-2
36,33,50
36,34,-6
36,35,-1
37,1,-1
37,2,-10
37,3,2
37,4,-3
37,5,-3
37,6,4
37,7,2
37,8,8
37,9,-2
37,10,50
